altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,left_right_balance,speed,temperature,timestamp,position_lat,position_long
540.2,,620.4,540.2,5.758,124,,5.758,29,2025-06-04 16:25:50,566507399.0,143987207.0
540.2,,625.8,540.2,5.719,124,,5.719,29,2025-06-04 16:25:51,566507081.0,143986651.0
540.2,,631.3,540.2,5.692,124,,5.692,29,2025-06-04 16:25:52,566506643.0,143985815.0
540.2,,636.8,540.2,5.661,124,,5.661,29,2025-06-04 16:25:53,566506345.0,143985279.0
540.2,,642.8,540.2,5.633,124,,5.633,29,2025-06-04 16:25:54,566505967.0,143984602.0
540.2,,647.8,540.2,5.606,124,,5.606,29,2025-06-04 16:25:55,566505589.0,143983926.0
540.2,,653.1,540.2,5.6,124,,5.6,29,2025-06-04 16:25:56,566505152.0,143983091.0
540.2,,657.9,540.2,5.606,123,,5.606,28,2025-06-04 16:25:57,566504854.0,143982554.0
540.2,,664.3,540.2,5.617,123,,5.617,28,2025-06-04 16:25:58,566504496.0,143981898.0
540.2,,670.0,540.2,5.669,122,,5.669,28,2025-06-04 16:25:59,566504098.0,143981202.0
540.2,,676.0,540.2,5.742,122,,5.742,28,2025-06-04 16:26:00,566503700.0,143980506.0
540.2,,682.1,540.2,5.825,122,,5.825,28,2025-06-04 16:26:01,566503243.0,143979671.0
540.2,,689.0,540.2,5.931,122,,5.931,28,2025-06-04 16:26:02,566502885.0,143979094.0
540.2,,694.2,540.2,6.056,122,,6.056,28,2025-06-04 16:26:03,566502467.0,143978379.0
540.2,,701.5,540.2,6.158,122,,6.158,28,2025-06-04 16:26:04,566501911.0,143977524.0
540.2,,708.2,540.2,6.244,122,,6.244,28,2025-06-04 16:26:05,566501493.0,143976967.0
540.2,,714.5,540.2,6.275,122,,6.275,28,2025-06-04 16:26:06,566500936.0,143976350.0
540.2,,720.9,540.2,6.242,122,,6.242,28,2025-06-04 16:26:07,566500400.0,143975714.0
540.2,,726.9,540.2,6.133,122,,6.133,28,2025-06-04 16:26:08,566499883.0,143975098.0
540.2,,732.9,540.2,5.683,122,,5.683,28,2025-06-04 16:26:09,566499425.0,143974481.0
539.4000000000001,,737.1,539.4000000000001,5.058,122,,5.058,28,2025-06-04 16:26:10,566498869.0,143973805.0
539.4000000000001,,739.7,539.4000000000001,4.189,122,,4.189,28,2025-06-04 16:26:11,566498431.0,143973308.0
538.2,,741.3,538.2,3.239,123,,3.239,28,2025-06-04 16:26:12,566498173.0,143972990.0
538.2,,741.7,538.2,2.272,124,,2.272,28,2025-06-04 16:26:13,566497954.0,143972632.0
538.2,,741.7,538.2,2.083,125,,2.083,28,2025-06-04 16:26:14,566497934.0,143972553.0
536.4000000000001,,742.0,536.4000000000001,1.806,120,,1.806,28,2025-06-04 16:26:15,566497894.0,143972473.0
536.4000000000001,,742.2,536.4000000000001,2.153,120,,2.153,28,2025-06-04 16:26:16,566497874.0,143972433.0
537.4000000000001,,744.7,537.4000000000001,2.508,119,,2.508,28,2025-06-04 16:26:25,566497854.0,143972413.0
537.4000000000001,,747.9,537.4000000000001,2.978,118,,2.978,28,2025-06-04 16:26:26,566497139.0,143972652.0
537.4000000000001,,751.8,537.4000000000001,3.469,118,,3.469,28,2025-06-04 16:26:27,566496960.0,143973090.0
537.4000000000001,,756.9,537.4000000000001,3.922,118,,3.922,28,2025-06-04 16:26:28,566496761.0,143973626.0
537.4000000000001,,762.5,537.4000000000001,4.206,118,,4.206,28,2025-06-04 16:26:29,566496542.0,143974243.0
537.4000000000001,,768.3,537.4000000000001,4.325,118,,4.325,28,2025-06-04 16:26:30,566496303.0,143974899.0
537.4000000000001,,775.8,537.4000000000001,4.356,118,,4.356,28,2025-06-04 16:26:31,566496085.0,143975575.0
537.4000000000001,,782.5,537.4000000000001,4.364,117,,4.364,28,2025-06-04 16:26:32,566495846.0,143976271.0
537.4000000000001,,789.9,537.4000000000001,4.428,117,,4.428,28,2025-06-04 16:26:33,566495488.0,143977066.0
537.4000000000001,,796.0,537.4000000000001,4.528,117,,4.528,28,2025-06-04 16:26:34,566495250.0,143977623.0
538.2,,802.3,538.2,4.547,117,,4.547,28,2025-06-04 16:26:35,566494892.0,143978240.0
538.2,,807.2,538.2,4.581,117,,4.581,28,2025-06-04 16:26:36,566494494.0,143978856.0
539.4000000000001,,812.9,539.4000000000001,4.617,117,,4.617,28,2025-06-04 16:26:37,566494017.0,143979552.0
539.4000000000001,,818.2,539.4000000000001,4.658,118,,4.658,28,2025-06-04 16:26:38,566493659.0,143980009.0
540.2,,823.0,540.2,4.7,119,,4.7,28,2025-06-04 16:26:39,566493241.0,143980526.0
540.2,,828.0,540.2,4.739,120,,4.739,28,2025-06-04 16:26:40,566492824.0,143981023.0
540.2,,833.6,540.2,4.778,122,,4.778,28,2025-06-04 16:26:41,566492406.0,143981501.0
540.2,,838.4,540.2,4.814,123,,4.814,28,2025-06-04 16:26:42,566491949.0,143981938.0
540.2,,844.3,540.2,4.844,124,,4.844,28,2025-06-04 16:26:43,566491472.0,143982356.0
540.2,,848.8,540.2,4.864,125,,4.864,28,2025-06-04 16:26:44,566491034.0,143982773.0
540.2,,853.3,540.2,4.906,125,,4.906,28,2025-06-04 16:26:45,566490458.0,143983250.0
540.2,,858.9,540.2,4.983,126,,4.983,28,2025-06-04 16:26:46,566490000.0,143983648.0
541.4000000000001,,864.2,541.4000000000001,5.05,127,,5.05,28,2025-06-04 16:26:47,566489622.0,143983966.0
541.4000000000001,,869.4,541.4000000000001,5.097,127,,5.097,28,2025-06-04 16:26:48,566489125.0,143984364.0
541.4000000000001,,874.6,541.4000000000001,5.119,128,,5.119,28,2025-06-04 16:26:49,566488648.0,143984761.0
541.4000000000001,,880.0,541.4000000000001,5.119,128,,5.119,28,2025-06-04 16:26:50,566488131.0,143985139.0
542.2,,884.3,542.2,5.119,129,,5.119,28,2025-06-04 16:26:51,566487674.0,143985537.0
